"SBS3"	"SBS5"	"SBS40c"	"SBS92"	"SBS94"
0	0	0.906737721824543	0	0.0932622781754568
0.422821808425761	0.577178191574239	0	0	0
0	0.896255953327381	0	0	0.103744046672619
0.305851044069858	0.694148955930142	0	0	0
0.06539624311998	0	0.878332379291314	0	0.0562713775887061
0.604054908012862	0	0.395945091987138	0	0
0.212317746489533	0.787682253510467	0	0	0
0.81883200177442	0	0	0.18116799822558	0
0.246031017529629	0	0.604178338056655	0.149790644413716	0
0.0472520775109064	0	0.441615629885898	0.326617095741179	0.184515196862016
0.272468577302938	0.659678363723431	0	0.0678530589736305	0
0.399920794092219	0	0.584334533690647	0.0157446722171339	0
0.392293213888291	0.0620015993090929	0.426810036994795	0	0.11889514980782
0.51747257691373	0	0.48252742308627	0	0
0	0.430278242486088	0.509736418480972	0	0.0599853390329397
0.496471323093808	0	0.503528676906192	0	0
0	0.759577515693424	0	0	0.240422484306576
0.213610568049481	0	0.786389431950519	0	0
0.377728253222964	0	0.347636165006832	0	0.274635581770205
0	0.791785962928279	0.204616963181064	0	0.00359707389065682
0.530105157750088	0	0	0.469894842249912	0
0.436113499163769	0	0.563886500836231	0	0
0	0.825748945289992	0.024476228584188	0	0.14977482612582
0.903714399629186	0.0962856003708138	0	0	0
0	0	1	0	0
0.445610800354027	0.0856659555026502	0.18885900293613	0.279864241207193	0
0.0349342342138868	0.743026046000475	0.183793448200931	0	0.0382462715847069
0.750211931071844	0	0.249788068928156	0	0
0.160396646594405	0	0.839603353405595	0	0
0	0	0.223919671452538	0.3936171230189	0.382463205528562
0.31055365246339	0	0.68944634753661	0	0
0	0.322128471102671	0	0.421747454366891	0.256124074530438
0.853013959413003	0	0	0.146986040586997	0
0	0.905084361579313	0	0	0.0949156384206873
0	0.694482153112316	0.259326758826554	0	0.0461910880611301
0	0.289227167017465	0.5387434349063	0	0.172029398076234
0.79087555606172	0	0	0.20912444393828	0
0.70483852569161	0.29516147430839	0	0	0
0	0.503481957673537	0	0.0737525534875474	0.422765488838916
0.257306578937875	0.742693421062125	0	0	0
0.875229705096309	0	0	0	0.124770294903691
0.480482635690632	0.519517364309368	0	0	0
0	0.811755272669165	0	0	0.188244727330835
0.347404804609194	0	0	0.498343193995719	0.154252001395087
0.322339843671833	0.677660156328167	0	0	0
0.692137399825034	0	0.307862600174966	0	0
0.385915537535408	0	0.614084462464592	0	0
0	0	0.7629468331271	0	0.2370531668729
0	0.931012479965748	0	0	0.0689875200342525
0	0.299290183660909	0.437328565129266	0	0.263381251209826
1	0	0	0	0
0	0	1	0	0
0	0.438597813584731	0	0	0.561402186415269
0	0.836187828858743	0	0	0.163812171141257
0.717398655456118	0	0.0528709186903244	0.209307811601855	0.0204226142517023
0.244460014841258	0.755539985158742	0	0	0
0	0.589417563035567	0.128476523776313	0.105014166752284	0.177091746435835
0	0.947299037709203	0	0	0.0527009622907966
0.213540716794079	0	0	0.463200188390219	0.323259094815702
0	0.849843266052509	0	0	0.150156733947491
0.573262669072132	0	0	0.426737330927868	0
0.607810548475831	0.392189451524169	0	0	0
0	0.882441035327866	0	0	0.117558964672134
1	0	0	0	0
0.628022188808993	0	0.371977811191008	0	0
0.978695521333976	0	0.021304478666024	0	0
0	0.678076111341879	0.301376099684958	0	0.0205477889731627
0.329557061285166	0	0.670442938714834	0	0
0.274095285706719	0.539413021303392	0	0	0.186491692989889
0.79979732680649	0.103501196425584	0.0967014767679256	0	0
0	0	0.76258293362766	0	0.23741706637234
0.759171431028646	0	0	0.225149889133219	0.015678679838134
0.671296776399502	0	0	0.328703223600498	0
0	0.568227301427823	0.245619627440829	0	0.186153071131348
0	0	0.931746275196157	0	0.0682537248038432
0.40714234733868	0	0	0.59285765266132	0
0.765118100927452	0	0	0.234881899072548	0
0.776740225523088	0.223259774476912	0	0	0
0.231006071839185	0	0.32027093988216	0.448722988278655	0
0.224378354222592	0	0.775621645777408	0	0
0	0	0.778565882992612	0.095268276573068	0.12616584043432
0.136955807197063	0	0.863044192802937	0	0
0.567032550619609	0	0.43296744938039	0	0
0	0.557540781584522	0	0.272690596176092	0.169768622239386
0.496422742805261	0.50357725719474	0	0	0
0.0499109710788687	0.63681670666741	0	0	0.313272322253721
0.135696931584198	0	0.587261779583616	0	0.277041288832186
0.204639377636314	0.674346112819182	0	0	0.121014509544504
0.367376736841885	0	0.60623553701878	0	0.0263877261393351
0	0.783055656271142	0	0	0.216944343728858
0.680195840299891	0	0	0.196266915474239	0.123537244225871
0.395905466067731	0	0.604094533932269	0	0
0	0	0.739626213283359	0	0.260373786716641
0.515169653357668	0	0	0.484830346642332	0
0.341502444869901	0.456320561641778	0	0	0.202176993488321
0.441440118746234	0	0.558559881253766	0	0
0	0.741362289322341	0.0731816587986067	0	0.185456051879052
0.68542776908634	0.0372428486366565	0.277329382277003	0	0
0	0	1	0	0
0.0707520518061575	0.929247948193842	0	0	0
