1.111112613585710091e-01 1.111109666644779226e-01 1.111110709096270188e-01 1.111111522872345325e-01 1.111112264318981774e-01 1.111112713990018985e-01 1.111109723097700591e-01 1.111109248554077167e-01 1.111111537840117486e-01
1.111112501075525449e-01 1.111109570563945104e-01 1.111110612115778495e-01 1.111111687281349653e-01 1.111112199607395129e-01 1.111112941513969499e-01 1.111109762504445264e-01 1.111109150287190456e-01 1.111111575050401507e-01
1.111112431250543542e-01 1.111109431197940117e-01 1.111110562612357133e-01 1.111111588344691758e-01 1.111112190014477696e-01 1.111112760425837370e-01 1.111109698050285755e-01 1.111109411147956777e-01 1.111111926955909851e-01
1.111112669237506873e-01 1.111109503702610579e-01 1.111110707178618456e-01 1.111111339662505804e-01 1.111112293463865364e-01 1.111112622173938275e-01 1.111109657167525105e-01 1.111109347814918796e-01 1.111111859598510471e-01
1.111112448491026194e-01 1.111109580742423719e-01 1.111110805034011967e-01 1.111111356105566883e-01 1.111112273628023367e-01 1.111112827618533916e-01 1.111109591827092458e-01 1.111109441463116604e-01 1.111111675090204337e-01
1.111112281061577833e-01 1.111109527340616160e-01 1.111110617975526182e-01 1.111111492644744764e-01 1.111112409936863554e-01 1.111112842557012148e-01 1.111109715889970623e-01 1.111109116747744929e-01 1.111111995845943251e-01
1.111112592814021000e-01 1.111109416293770275e-01 1.111110567724147985e-01 1.111111576414068602e-01 1.111112264728038868e-01 1.111112777668870066e-01 1.111109710072439999e-01 1.111109563399094724e-01 1.111111530885548343e-01
1.111112590943587330e-01 1.111109631695001154e-01 1.111110725403798016e-01 1.111111500693996029e-01 1.111112174135359537e-01 1.111112599541004137e-01 1.111109713934765458e-01 1.111109371866799561e-01 1.111111691785688221e-01
1.111112320852626068e-01 1.111109615824306535e-01 1.111110402389989538e-01 1.111111713072874402e-01 1.111112324007639401e-01 1.111112699328245662e-01 1.111109736014462140e-01 1.111109344171047758e-01 1.111111844338808635e-01
1.111112521047253471e-01 1.111109389504465056e-01 1.111110756120813475e-01 1.111111562638945061e-01 1.111112426320394891e-01 1.111112473588298094e-01 1.111109679064411077e-01 1.111109446225811148e-01 1.111111745489608144e-01
1.111112578242062082e-01 1.111109526282776372e-01 1.111110801450616581e-01 1.111111285718864722e-01 1.111112312319149642e-01 1.111112679626825722e-01 1.111109676447392253e-01 1.111109528099089860e-01 1.111111611813223182e-01
1.111112422031953068e-01 1.111109435697893305e-01 1.111110823896053201e-01 1.111111432974046381e-01 1.111112378791068445e-01 1.111112734454237361e-01 1.111109663330821784e-01 1.111109512886085671e-01 1.111111595937840923e-01
1.111112416675371778e-01 1.111109623471573660e-01 1.111110647506694110e-01 1.111111576243845461e-01 1.111111922136006624e-01 1.111113100156770062e-01 1.111109884705687167e-01 1.111109210094239214e-01 1.111111619009812201e-01
1.111112862995920908e-01 1.111109449156039014e-01 1.111110554223687374e-01 1.111111522044274935e-01 1.111112262774031634e-01 1.111112805970185247e-01 1.111109840576410962e-01 1.111109388202884685e-01 1.111111314056564825e-01
1.111112418115066808e-01 1.111109381804673141e-01 1.111110736183222036e-01 1.111111649179333666e-01 1.111112115385277238e-01 1.111112885947685008e-01 1.111109523367540125e-01 1.111109518456546846e-01 1.111111771560655409e-01
1.111112527393458838e-01 1.111109636528422456e-01 1.111110742226184417e-01 1.111111435693068056e-01 1.111112058758603749e-01 1.111112870802185570e-01 1.111109536779075202e-01 1.111109507125082746e-01 1.111111684693919105e-01
1.111112623960669038e-01 1.111109291720134284e-01 1.111110509387886192e-01 1.111111733242389349e-01 1.111112215331866993e-01 1.111112750324696336e-01 1.111109433668324709e-01 1.111109512146242206e-01 1.111111930217789784e-01
1.111112477624473377e-01 1.111109563751364326e-01 1.111110628244417198e-01 1.111111565617952657e-01 1.111112338672869404e-01 1.111112725819367458e-01 1.111109750354348502e-01 1.111109226536273892e-01 1.111111723378933047e-01
1.111112529284583317e-01 1.111109473994011804e-01 1.111110705155797240e-01 1.111111460613742885e-01 1.111112313332488222e-01 1.111112803342660799e-01 1.111109845669851076e-01 1.111109280931704413e-01 1.111111587675160800e-01
1.111112581007388661e-01 1.111109507704721860e-01 1.111110635579044270e-01 1.111111622167319651e-01 1.111112274138130324e-01 1.111113015695427281e-01 1.111109603313969879e-01 1.111109315320285285e-01 1.111111445073713344e-01
1.111112663957881108e-01 1.111109209461911551e-01 1.111110709172135474e-01 1.111111860900104720e-01 1.111112222834739205e-01 1.111112548727063581e-01 1.111109533665949056e-01 1.111109456416810443e-01 1.111111794863403751e-01
