3.333354801042507365e-01 3.333321528523435773e-01 3.333323670434056307e-01
3.333354885128066991e-01 3.333320716480271950e-01 3.333324398391662169e-01
3.333354181848700026e-01 3.333321182375821312e-01 3.333324635775477551e-01
3.333356185499199431e-01 3.333318718115759194e-01 3.333325096385041930e-01
3.333352724570851633e-01 3.333321455277024614e-01 3.333325820152124308e-01
3.333352067771570004e-01 3.333322167834208982e-01 3.333325764394220458e-01
3.333356870726350007e-01 3.333319868746665859e-01 3.333323260526983023e-01
3.333355003993748178e-01 3.333320152207756570e-01 3.333324843798495807e-01
3.333353218608079427e-01 3.333324220582225550e-01 3.333322560809694468e-01
3.333354351839147300e-01 3.333318776344915690e-01 3.333326871815937009e-01
3.333354555868107139e-01 3.333319005316461303e-01 3.333326438815432669e-01
3.333352990277428374e-01 3.333319421088054568e-01 3.333327588634517613e-01
3.333353326066205158e-01 3.333322421102274391e-01 3.333324252831521006e-01
3.333357644216667914e-01 3.333318610108192970e-01 3.333323745675138006e-01
3.333354401792399391e-01 3.333319377221856117e-01 3.333326220985743937e-01
3.333353149148882699e-01 3.333321543016573019e-01 3.333325307834543172e-01
3.333357304687112332e-01 3.333318966155586760e-01 3.333323729157299797e-01
3.333353785367385025e-01 3.333321206825354266e-01 3.333325007807261264e-01
3.333354618107503553e-01 3.333319360295002864e-01 3.333326021597494138e-01
3.333355318380161747e-01 3.333320423525373277e-01 3.333324258094465531e-01
3.333356892978329711e-01 3.333317643899689209e-01 3.333325463121981636e-01
