8.084275969559148178e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.915724030440851267e-01
7.676469307243971585e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.323530692756028970e-01
7.926349831841625893e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.073650168158374385e-01
8.351790260539880828e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.648209739460118062e-01
8.254056683144056494e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.745943316855942951e-01
8.664146418778745362e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.335853581221254083e-01
7.311980813464946660e-01 0.000000000000000000e+00 5.175398842595994170e-02 2.170479302275453715e-01
8.462355076645504681e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.537644923354494486e-01
8.739059284401722305e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.260940715598278528e-01
8.881263666192442674e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.118736333807557326e-01
8.609193725477063408e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.390806274522936592e-01
7.720998107205280236e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.279001892794720319e-01
6.791497780453886746e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.208502219546113809e-01
9.139961453740359509e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.600385462596397967e-02
8.996364856363225915e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.003635143636772697e-01
8.557814763727348284e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.442185236272651438e-01
6.902611168880252723e-01 0.000000000000000000e+00 1.911521496158997691e-01 1.185867334960749309e-01
8.706591762633245635e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.293408237366753533e-01
8.519495215155284962e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.480504784844715316e-01
8.066179044233406925e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.933820955766593908e-01
7.531926519949324605e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.468073480050674284e-01
