9.090917537562258344e-02 9.090899658702476793e-02 9.090904015577656871e-02 9.090910977184685215e-02 9.090916454884817588e-02 9.090916410089570909e-02 9.090899169699664939e-02 9.090899045466370454e-02 9.090913496314662057e-02 9.090906406661648786e-02 9.090916827856186655e-02
9.090917478989500589e-02 9.090899089563334035e-02 9.090905443067599789e-02 9.090909461831372940e-02 9.090917181067156849e-02 9.090917307564753969e-02 9.090899252303499822e-02 9.090897659285232524e-02 9.090914400512840887e-02 9.090904504444531631e-02 9.090918221370179741e-02
9.090918310552782711e-02 9.090899351412200236e-02 9.090905353501109454e-02 9.090911091715556114e-02 9.090916356799061404e-02 9.090916298622400693e-02 9.090899484382367057e-02 9.090898486436556347e-02 9.090911397515531733e-02 9.090905446731002704e-02 9.090918422331432935e-02
9.090919144278343522e-02 9.090898864268302793e-02 9.090906135183783598e-02 9.090909408310336726e-02 9.090916516557956406e-02 9.090917100627067537e-02 9.090900064240303724e-02 9.090898817301995560e-02 9.090911953571989557e-02 9.090904921265090255e-02 9.090917074394817832e-02
9.090919599646231364e-02 9.090897661252039796e-02 9.090904856936227185e-02 9.090911082127030307e-02 9.090915957713553708e-02 9.090916751095463877e-02 9.090897389419129448e-02 9.090900193109716088e-02 9.090914001816548240e-02 9.090905569833541977e-02 9.090916937050513846e-02
9.090918944572809468e-02 9.090898266559915841e-02 9.090906631214254463e-02 9.090910008011407473e-02 9.090917462764401547e-02 9.090915117431994097e-02 9.090899049690118194e-02 9.090899855547220076e-02 9.090912884104267178e-02 9.090905303088793465e-02 9.090916477014802932e-02
9.090918738730732751e-02 9.090899715500068423e-02 9.090907019139958523e-02 9.090908780689811730e-02 9.090916524528931675e-02 9.090917377892583640e-02 9.090898572306151115e-02 9.090900007319073495e-02 9.090912615371048167e-02 9.090904285103493243e-02 9.090916363418148627e-02
9.090919116252176024e-02 9.090899884180465851e-02 9.090906363207029717e-02 9.090909060438616407e-02 9.090914950781354975e-02 9.090917341846159461e-02 9.090897981651546722e-02 9.090900326318124280e-02 9.090912545513170351e-02 9.090904656638292003e-02 9.090917773173058658e-02
9.090918115602528160e-02 9.090898405077309230e-02 9.090906761670118630e-02 9.090909053684873009e-02 9.090916807861018634e-02 9.090916682139170424e-02 9.090898755487511473e-02 9.090900147654620844e-02 9.090911689442807142e-02 9.090906258364898906e-02 9.090917323015143547e-02
9.090921055448401844e-02 9.090898431896529686e-02 9.090905001281125719e-02 9.090909655846975135e-02 9.090916129552586988e-02 9.090916913333858818e-02 9.090899799516713453e-02 9.090899332263732702e-02 9.090909946676428710e-02 9.090906389411608501e-02 9.090917344772048159e-02
9.090919630564624210e-02 9.090900107828669974e-02 9.090906030528028703e-02 9.090909739046672267e-02 9.090916220885353338e-02 9.090916538318259688e-02 9.090899315499001432e-02 9.090898608943685788e-02 9.090911726281168670e-02 9.090905715512734298e-02 9.090916366591798858e-02
9.090920547324589374e-02 9.090899168938143537e-02 9.090906733992903943e-02 9.090909295686584735e-02 9.090915647954204981e-02 9.090915286586855049e-02 9.090898177761559673e-02 9.090900924616335255e-02 9.090912258394526213e-02 9.090905097648369071e-02 9.090916861095926782e-02
9.090916999501261198e-02 9.090899775139600625e-02 9.090906459107628290e-02 9.090909896260483680e-02 9.090917404145074099e-02 9.090915730786391924e-02 9.090899142303128511e-02 9.090899303677635324e-02 9.090913648591678053e-02 9.090904718719526600e-02 9.090916921767576431e-02
9.090919680961372096e-02 9.090898949107702187e-02 9.090907013044274843e-02 9.090908546910918264e-02 9.090916191620304621e-02 9.090917726809283339e-02 9.090898519196280447e-02 9.090898991763163295e-02 9.090911986101891940e-02 9.090905245464921125e-02 9.090917149019880905e-02
9.090918769234079821e-02 9.090899203710804677e-02 9.090904939020012787e-02 9.090909206684676114e-02 9.090916917713240397e-02 9.090916606568670566e-02 9.090898758831381099e-02 9.090897948833992492e-02 9.090913482042564664e-02 9.090906045504805466e-02 9.090918121855758038e-02
9.090919459150449689e-02 9.090898560821815411e-02 9.090905317496393578e-02 9.090910244130186169e-02 9.090916350905915710e-02 9.090917090145581025e-02 9.090899299926925858e-02 9.090900668840251608e-02 9.090911700005403773e-02 9.090905573196153555e-02 9.090915735380929175e-02
9.090919260078693387e-02 9.090899004971615682e-02 9.090906656633601646e-02 9.090908053685090029e-02 9.090916379564040195e-02 9.090916314908785434e-02 9.090898806302767643e-02 9.090900375971724956e-02 9.090911827895427344e-02 9.090905787009885552e-02 9.090917532978355642e-02
9.090918485376971170e-02 9.090899181027144171e-02 9.090905335751606198e-02 9.090909674733017865e-02 9.090916504899537731e-02 9.090916194340538381e-02 9.090899192248032279e-02 9.090898182415925455e-02 9.090912461081065987e-02 9.090905717232443395e-02 9.090919070893713205e-02
9.090919065958882883e-02 9.090898756692435134e-02 9.090904910330814548e-02 9.090910513131476856e-02 9.090918182995216812e-02 9.090915278462065319e-02 9.090898402683383894e-02 9.090899766358635781e-02 9.090911059321872545e-02 9.090906635296620852e-02 9.090917428768585662e-02
9.090917993352184978e-02 9.090899487008513580e-02 9.090905324790550524e-02 9.090909835633510794e-02 9.090913670602343566e-02 9.090918542562131943e-02 9.090900037797662592e-02 9.090898101672127696e-02 9.090911813601799951e-02 9.090907526721545007e-02 9.090917666257639085e-02
9.090918719655988189e-02 9.090899401983415506e-02 9.090906931839062843e-02 9.090911063989903784e-02 9.090914850646729384e-02 9.090916816328857564e-02 9.090898161869238880e-02 9.090899436811882006e-02 9.090912974677539671e-02 9.090904784379018333e-02 9.090916857818359675e-02
