3.333353191565842089e-01 3.333324232624351735e-01 3.333322575809806176e-01
3.333354531520162367e-01 3.333318488410902947e-01 3.333326980068934686e-01
3.333356154383841363e-01 3.333318737725362579e-01 3.333325107890795502e-01
3.333353005170268668e-01 3.333320788167874471e-01 3.333326206661857416e-01
3.333354855800936822e-01 3.333320733282124082e-01 3.333324410916938541e-01
3.333357611187900971e-01 3.333318629769811414e-01 3.333323759042288170e-01
3.333354589251652511e-01 3.333319378952347978e-01 3.333326031795998956e-01
3.333351042982736212e-01 3.333322434032505166e-01 3.333326522984758067e-01
3.333354153485152960e-01 3.333321198557495091e-01 3.333324647957351394e-01
3.333355288546509532e-01 3.333320440701155740e-01 3.333324270752334728e-01
3.333353359226121082e-01 3.333320394397722430e-01 3.333326246376157043e-01
3.333354771815596473e-01 3.333321544154664307e-01 3.333323684029738665e-01
3.333353298914537577e-01 3.333322435580249876e-01 3.333324265505211992e-01
3.333354527108732257e-01 3.333319024491404603e-01 3.333326448399863695e-01
3.333357241756332856e-01 3.333321705508441868e-01 3.333321052735224166e-01
3.333353122222693088e-01 3.333321558637157289e-01 3.333325319140150178e-01
3.333354974528304204e-01 3.333320169691595947e-01 3.333324855780100404e-01
3.333354323294553945e-01 3.333318795842209470e-01 3.333326880863235475e-01
3.333356861045725927e-01 3.333317664829238969e-01 3.333325474125035659e-01
3.333353757598352396e-01 3.333321222920771487e-01 3.333325019480875562e-01
3.333353029584344429e-01 3.333322361806846379e-01 3.333324608608808637e-01
