1.428574027819916881e-01 1.428568512240068478e-01 1.428570332304692769e-01 1.428572083807979343e-01 1.428572894709039809e-01 1.428573897094779221e-01 1.428568252023523499e-01
1.428573831691351270e-01 1.428568297929695141e-01 1.428570194053539744e-01 1.428572323657757437e-01 1.428572821098574586e-01 1.428574247278566467e-01 1.428568284290515911e-01
1.428573824439461626e-01 1.428568224269337328e-01 1.428570220424322246e-01 1.428572340921750727e-01 1.428572902491011543e-01 1.428574091088567477e-01 1.428568396365549886e-01
1.428574231303233744e-01 1.428568279431215171e-01 1.428570472570503680e-01 1.428571826419241242e-01 1.428573042444077346e-01 1.428573877232049150e-01 1.428568270599679391e-01
1.428573816537226648e-01 1.428568436359990423e-01 1.428570634273272355e-01 1.428571828147487677e-01 1.428573021697774892e-01 1.428574126052261639e-01 1.428568136931986365e-01
1.428573502416103369e-01 1.428568331542806047e-01 1.428570245590453924e-01 1.428572107514876344e-01 1.428573244034120060e-01 1.428574240727124300e-01 1.428568328174517343e-01
1.428574082032274262e-01 1.428568123719506366e-01 1.428570160684689561e-01 1.428572252428001454e-01 1.428572962950803715e-01 1.428574092664532669e-01 1.428568325520191695e-01
1.428574036460713570e-01 1.428568508740195586e-01 1.428570401336522466e-01 1.428572109541833834e-01 1.428572797039254494e-01 1.428573834232005624e-01 1.428568312649474426e-01
1.428573584771633542e-01 1.428568488352757182e-01 1.428569922481226218e-01 1.428572545334798882e-01 1.428573074108196450e-01 1.428573998632126640e-01 1.428568386319262473e-01
1.428573938498572393e-01 1.428568094836499824e-01 1.428570530604257593e-01 1.428572265774794292e-01 1.428573275980531410e-01 1.428573636337147346e-01 1.428568257968196586e-01
1.428574051217012253e-01 1.428568300538836100e-01 1.428570635194112981e-01 1.428571758126286062e-01 1.428573072920467923e-01 1.428573936350105711e-01 1.428568245653180080e-01
1.428573768877076933e-01 1.428568161931427494e-01 1.428570630639016126e-01 1.428572019661795145e-01 1.428573178508681651e-01 1.428574002995844083e-01 1.428568237386159401e-01
1.428573680904687004e-01 1.428568423679967836e-01 1.428570258647360314e-01 1.428572203552703479e-01 1.428572369563269884e-01 1.428574516347176915e-01 1.428568547304834013e-01
1.428574460588324102e-01 1.428568095133465332e-01 1.428570072914050193e-01 1.428572053029928679e-01 1.428572884857362002e-01 1.428574007324966977e-01 1.428568426151901882e-01
1.428573826679824799e-01 1.428568110431067406e-01 1.428570524958905907e-01 1.428572435557637355e-01 1.428572761650195588e-01 1.428574323753758479e-01 1.428568016968610188e-01
1.428574003515869495e-01 1.428568566477236013e-01 1.428570535388824225e-01 1.428571979601805098e-01 1.428572654648151974e-01 1.428574206876780939e-01 1.428568053491332535e-01
1.428574195061919905e-01 1.428567988525920318e-01 1.428570101682347104e-01 1.428572660892023505e-01 1.428572987347290491e-01 1.428574151639609158e-01 1.428567914850889797e-01
1.428573834307433066e-01 1.428568331298016025e-01 1.428570249592087393e-01 1.428572218717817921e-01 1.428573046226681298e-01 1.428573987376257071e-01 1.428568332481707504e-01
1.428573926529481952e-01 1.428568163313840289e-01 1.428570359541166956e-01 1.428571982446531774e-01 1.428573039478285289e-01 1.428574058853487871e-01 1.428568469837205590e-01
1.428573936725654747e-01 1.428568237180483924e-01 1.428570193979301350e-01 1.428572222028064442e-01 1.428572908963617050e-01 1.428574409132708778e-01 1.428568091990168876e-01
1.428574228902886600e-01 1.428567837296871035e-01 1.428570410849681338e-01 1.428572787141283718e-01 1.428572940639483146e-01 1.428573722255045420e-01 1.428568072914748466e-01
