9.897366866134081897e-01 1.026331338659182586e-02
9.830900901978590900e-01 1.690990980214085102e-02
9.698141661338363084e-01 3.018583386616374709e-02
9.988084744542866655e-01 1.191525545713407975e-03
9.737164248545995271e-01 2.628357514540055617e-02
9.944819326810602211e-01 5.518067318939873407e-03
1.000000000000000000e+00 0.000000000000000000e+00
9.802114183177836892e-01 1.978858168221632810e-02
9.886212138501846436e-01 1.137878614981527661e-02
1.000000000000000000e+00 0.000000000000000000e+00
9.939030467720680884e-01 6.096953227931844847e-03
9.992487223433343946e-01 7.512776566657011551e-04
9.723710220980030794e-01 2.762897790199686510e-02
9.972547210352540326e-01 2.745278964745912365e-03
9.666547982544438922e-01 3.334520174555612865e-02
9.963263839395205546e-01 3.673616060479335289e-03
1.000000000000000000e+00 0.000000000000000000e+00
9.823101592209539934e-01 1.768984077904599272e-02
9.935656005011421765e-01 6.434399498857820004e-03
9.788481277933765989e-01 2.115187220662338372e-02
9.963703387652239618e-01 3.629661234776016075e-03
