3.333354801042504034e-01 3.333321528523437438e-01 3.333323670434057973e-01
3.333354885128063105e-01 3.333320716480273616e-01 3.333324398391662724e-01
3.333354181848697806e-01 3.333321182375823533e-01 3.333324635775478662e-01
3.333356185499197766e-01 3.333318718115760859e-01 3.333325096385041930e-01
3.333352724570848302e-01 3.333321455277026280e-01 3.333325820152125973e-01
3.333352067771566674e-01 3.333322167834211758e-01 3.333325764394221014e-01
3.333356870726347232e-01 3.333319868746668080e-01 3.333323260526985243e-01
3.333355003993744847e-01 3.333320152207758236e-01 3.333324843798496362e-01
3.333353218608076651e-01 3.333324220582227770e-01 3.333322560809696689e-01
3.333354351839145080e-01 3.333318776344916801e-01 3.333326871815937009e-01
3.333354555868104918e-01 3.333319005316462413e-01 3.333326438815432669e-01
3.333352990277425043e-01 3.333319421088056789e-01 3.333327588634517613e-01
3.333353326066199052e-01 3.333322421102277167e-01 3.333324252831522672e-01
3.333357644216666804e-01 3.333318610108194080e-01 3.333323745675140226e-01
3.333354401792397725e-01 3.333319377221856672e-01 3.333326220985746713e-01
3.333353149148879369e-01 3.333321543016574129e-01 3.333325307834545947e-01
3.333357304687107892e-01 3.333318966155590091e-01 3.333323729157302018e-01
3.333353785367382804e-01 3.333321206825355376e-01 3.333325007807261264e-01
3.333354618107500222e-01 3.333319360295004530e-01 3.333326021597494693e-01
3.333355318380159527e-01 3.333320423525374943e-01 3.333324258094466086e-01
3.333356892978325270e-01 3.333317643899693650e-01 3.333325463121981636e-01
