2.000005037387146689e-01 1.999993136253441495e-01 1.999997237381656023e-01 2.000002264087816783e-01 2.000002324889939287e-01
2.000004893536161399e-01 1.999993155571370695e-01 1.999997287449477856e-01 2.000002711420111601e-01 2.000001952022878449e-01
2.000005311234916983e-01 1.999993374201363416e-01 1.999997521703668901e-01 2.000002501251131326e-01 2.000001291608919374e-01
2.000005191483290590e-01 1.999993043142906102e-01 1.999997239198155197e-01 2.000002731472828033e-01 2.000001794702820912e-01
2.000005489017414040e-01 1.999991799549514504e-01 1.999997317419153486e-01 2.000003769845357660e-01 2.000001624168559755e-01
2.000005005630738353e-01 1.999992920740583102e-01 1.999997563737780371e-01 2.000002406378152964e-01 2.000002103512745766e-01
2.000005451786031896e-01 1.999992941543500269e-01 1.999998205472131585e-01 2.000001643532107742e-01 2.000001757666229896e-01
2.000005276674260424e-01 1.999993617255142742e-01 1.999997220429763911e-01 2.000002234787468802e-01 2.000001650853364121e-01
2.000004943075940622e-01 1.999993198017401830e-01 1.999997146535665848e-01 2.000002977106851709e-01 2.000001735264139158e-01
2.000005548168775349e-01 1.999992984859152167e-01 1.999997725129613602e-01 2.000001770713909499e-01 2.000001971128549660e-01
2.000005107456166997e-01 1.999993129940706438e-01 1.999997979589505925e-01 2.000001798372837980e-01 2.000001984640782104e-01
2.000004549197954284e-01 1.999993320319097823e-01 1.999997080030203322e-01 2.000003381737472941e-01 2.000001668715271907e-01
2.000004547459862947e-01 1.999992834918395135e-01 1.999998089656159772e-01 2.000002266847515087e-01 2.000002261118067337e-01
2.000004180042087298e-01 1.999993233808459725e-01 1.999997431893005273e-01 2.000002688659889005e-01 2.000002465596558421e-01
2.000004942556250220e-01 1.999992526690771710e-01 1.999997597684625428e-01 2.000002695359272831e-01 2.000002237709079533e-01
2.000005751656869502e-01 1.999992947900833540e-01 1.999997830161045209e-01 2.000002080458033460e-01 2.000001389823218290e-01
2.000005045872280396e-01 1.999993625609866044e-01 1.999997881043148462e-01 2.000002255641598059e-01 2.000001191833106484e-01
2.000005451868125950e-01 1.999992766930825117e-01 1.999996965790266368e-01 2.000002862508056534e-01 2.000001952902725200e-01
2.000004386900460229e-01 1.999993648275259217e-01 1.999996448667228921e-01 2.000003432206003129e-01 2.000002083951048226e-01
2.000003804699437282e-01 1.999993446255288188e-01 1.999997701026300922e-01 2.000002632885782006e-01 2.000002415133191880e-01
2.000004758658866788e-01 1.999992659878284673e-01 1.999997825504105098e-01 2.000003332192801797e-01 2.000001423765941921e-01
