3.333353159308664049e-01 3.333321536662526285e-01 3.333325304028810221e-01
3.333354566825575960e-01 3.333318997732452327e-01 3.333326435441972269e-01
3.333353396784134448e-01 3.333320370257057408e-01 3.333326232958808699e-01
3.333353795876118353e-01 3.333321200302187259e-01 3.333325003821694943e-01
3.333354812057990890e-01 3.333321522170641926e-01 3.333323665771367739e-01
3.333357656598237018e-01 3.333318602341368564e-01 3.333323741060393863e-01
3.333352077384537648e-01 3.333322161939646922e-01 3.333325760675816540e-01
3.333353228840543192e-01 3.333324215686362946e-01 3.333322555473093307e-01
3.333355329646413567e-01 3.333320416672175823e-01 3.333324253681411165e-01
3.333355015080918249e-01 3.333320145174863969e-01 3.333324839744217227e-01
3.333351076150462000e-01 3.333322413765005265e-01 3.333326510084533290e-01
3.333356882825938561e-01 3.333319861653000760e-01 3.333323255521061235e-01
3.333354571253341891e-01 3.333318460781493076e-01 3.333326967965164478e-01
3.333353042080285378e-01 3.333320764735197561e-01 3.333326193184515951e-01
3.333354362666743342e-01 3.333318768689365053e-01 3.333326868643892160e-01
3.333355744104207208e-01 3.333318966427518126e-01 3.333325289468274111e-01
3.333354552523159486e-01 3.333320619699651766e-01 3.333324827777189303e-01
3.333353066571920764e-01 3.333322341371119379e-01 3.333324592056959856e-01
3.333354896160392045e-01 3.333320709770513091e-01 3.333324394069095420e-01
3.333354629018210891e-01 3.333319352921798040e-01 3.333326018059990514e-01
3.333353000323167614e-01 3.333319413856680735e-01 3.333327585820152206e-01
