1.111112320348816018e-01 1.111109615048132548e-01 1.111110402621941079e-01 1.111111712313351679e-01 1.111112323742522029e-01 1.111112699035841089e-01 1.111109735814991145e-01 1.111109346276914212e-01 1.111111844797490061e-01
1.111112628916594847e-01 1.111109492698668794e-01 1.111110855716798546e-01 1.111111314465861449e-01 1.111112252658521260e-01 1.111112900610290999e-01 1.111109629257636400e-01 1.111109315764634148e-01 1.111111609910994114e-01
1.111112668651567381e-01 1.111109503045680791e-01 1.111110707247251056e-01 1.111111339179561008e-01 1.111112293770720461e-01 1.111112621664342021e-01 1.111109656853610794e-01 1.111109349854674105e-01 1.111111859732592383e-01
1.111112425518025609e-01 1.111109588918075680e-01 1.111110792706642147e-01 1.111111493820117341e-01 1.111112177541863782e-01 1.111112842787796429e-01 1.111109726851658291e-01 1.111109240158858202e-01 1.111111711696961546e-01
1.111112500647995771e-01 1.111109569716384610e-01 1.111110612455434854e-01 1.111111686636250401e-01 1.111112199674067352e-01 1.111112940903435375e-01 1.111109762137784118e-01 1.111109152384718857e-01 1.111111575443929078e-01
1.111112862602464946e-01 1.111109448342900707e-01 1.111110554473547507e-01 1.111111521285541581e-01 1.111112262891365970e-01 1.111112805305339429e-01 1.111109840237301527e-01 1.111109390346173703e-01 1.111111314515365461e-01
1.111112529093934570e-01 1.111109473274499021e-01 1.111110705296204093e-01 1.111111460022980585e-01 1.111112313434706733e-01 1.111112802769640417e-01 1.111109845000750745e-01 1.111109283055528724e-01 1.111111588051754695e-01
1.111112198019335029e-01 1.111109611598875835e-01 1.111110756903937319e-01 1.111111544450032046e-01 1.111112419521428779e-01 1.111112583044811808e-01 1.111109692578929609e-01 1.111109355941071603e-01 1.111111837941577002e-01
1.111112430834341469e-01 1.111109430476672905e-01 1.111110562921939771e-01 1.111111587728805666e-01 1.111112190134172090e-01 1.111112759944372086e-01 1.111109697696215648e-01 1.111109413185605715e-01 1.111111927077873401e-01
1.111112580694974955e-01 1.111109506850000150e-01 1.111110635784614553e-01 1.111111621335717087e-01 1.111112274077890316e-01 1.111113015350840977e-01 1.111109603065796869e-01 1.111109317548802655e-01 1.111111445291362160e-01
1.111112449486553466e-01 1.111109552379698218e-01 1.111110822766803591e-01 1.111111734238904858e-01 1.111112040039426430e-01 1.111112759631811692e-01 1.111109547799528641e-01 1.111109367208308052e-01 1.111111726448964498e-01
1.111112613023475248e-01 1.111109665620127335e-01 1.111110709511698158e-01 1.111111522217233388e-01 1.111112264413553208e-01 1.111112713419301207e-01 1.111109722944051276e-01 1.111109250639204377e-01 1.111111538211355942e-01
1.111112416313678325e-01 1.111109622632212579e-01 1.111110647674286439e-01 1.111111575703980642e-01 1.111111922392497842e-01 1.111113099361246553e-01 1.111109884164646899e-01 1.111109212453967321e-01 1.111111619303484371e-01
1.111112578109623300e-01 1.111109525627513028e-01 1.111110801440069046e-01 1.111111285272154553e-01 1.111112312307166311e-01 1.111112679210281701e-01 1.111109675850899536e-01 1.111109530243639398e-01 1.111111611938654098e-01
1.111112565886669123e-01 1.111109513522391679e-01 1.111110314663191351e-01 1.111111643300580210e-01 1.111112195699750088e-01 1.111113093427637394e-01 1.111109684910485673e-01 1.111109266259738132e-01 1.111111722329556628e-01
1.111112526916476911e-01 1.111109635590139672e-01 1.111110742519171302e-01 1.111111435203578496e-01 1.111112059030300442e-01 1.111112870081903403e-01 1.111109536577613438e-01 1.111109509117309407e-01 1.111111684963507207e-01
1.111112590435295450e-01 1.111109630602869353e-01 1.111110725819221268e-01 1.111111499826012428e-01 1.111112174156897725e-01 1.111112599311872839e-01 1.111109713881614502e-01 1.111109373968560132e-01 1.111111691997655471e-01
1.111112520754735655e-01 1.111109388833981942e-01 1.111110756237483899e-01 1.111111561810588094e-01 1.111112426325470970e-01 1.111112473196977091e-01 1.111109678736546952e-01 1.111109448447423348e-01 1.111111745656791633e-01
1.111112663704913184e-01 1.111109208590856795e-01 1.111110709311252109e-01 1.111111860013915403e-01 1.111112222842026986e-01 1.111112548615697387e-01 1.111109533354887324e-01 1.111109458344169409e-01 1.111111795222281540e-01
1.111112477316049535e-01 1.111109562925132466e-01 1.111110628579683318e-01 1.111111564933258411e-01 1.111112338499455204e-01 1.111112725451249283e-01 1.111109749961923521e-01 1.111109228691396639e-01 1.111111723641851762e-01
1.111112424308973445e-01 1.111109588201003029e-01 1.111110634511991990e-01 1.111111762601312836e-01 1.111112306025712482e-01 1.111112703171351496e-01 1.111109797777742186e-01 1.111109244703208238e-01 1.111111538698706103e-01
