2.000005037489143711e-01 1.999993635602118347e-01 1.999997884833091544e-01 2.000002251974888068e-01 2.000001190100758053e-01
2.000005098983699270e-01 1.999993140868449037e-01 1.999997983127909384e-01 2.000001795557448947e-01 2.000001981462492251e-01
2.000004571843691237e-01 1.999993149384567959e-01 1.999997913498037516e-01 2.000003385532633793e-01 2.000000979741070606e-01
2.000004885414222444e-01 1.999993166348421059e-01 1.999997292237256086e-01 2.000002707007365876e-01 2.000001948992735090e-01
2.000005267917424612e-01 1.999993627286362208e-01 1.999997225269103673e-01 2.000002231199450586e-01 2.000001648327658088e-01
2.000006261896329907e-01 1.999992733316352245e-01 1.999996876875542451e-01 2.000002383438535536e-01 2.000001744473240695e-01
2.000004173132619856e-01 1.999993244437255346e-01 1.999997436368062820e-01 2.000002684345502380e-01 2.000002461716559876e-01
2.000004379637904950e-01 1.999993658358719117e-01 1.999996454753719399e-01 2.000003426591545064e-01 2.000002080658111192e-01
2.000005182832509942e-01 1.999993054234640300e-01 1.999997244048825618e-01 2.000002727005457392e-01 2.000001791878567581e-01
2.000005302398515650e-01 1.999993384658169671e-01 1.999997526054101971e-01 2.000002497244361688e-01 2.000001289644851021e-01
2.000003798350942219e-01 1.999993456654978463e-01 1.999997705020201133e-01 2.000002628653963221e-01 2.000002411319916074e-01
2.000005442814295764e-01 1.999992778411128214e-01 1.999996970979537325e-01 2.000002857876510554e-01 2.000001949918528699e-01
2.000005442789387911e-01 1.999992952806901314e-01 1.999998208593712079e-01 2.000001640908580236e-01 2.000001754901419293e-01
2.000004593262268149e-01 1.999993419685327511e-01 1.999998159845609302e-01 2.000002427046753128e-01 2.000001400160043019e-01
2.000004934370362697e-01 1.999992538634175199e-01 1.999997601889596521e-01 2.000002690927780991e-01 2.000002234178085703e-01
2.000005742072009374e-01 1.999992959100134748e-01 1.999997834001958907e-01 2.000002077160600578e-01 2.000001387665295838e-01
2.000005028949392305e-01 1.999993147150804229e-01 1.999997242274876574e-01 2.000002260430218115e-01 2.000002321194708221e-01
2.000004541658821078e-01 1.999993330791723367e-01 1.999997085168775390e-01 2.000003376213209116e-01 2.000001666167470771e-01
2.000004934825229119e-01 1.999993208776443265e-01 1.999997151495265246e-01 2.000002972304270044e-01 2.000001732598791770e-01
2.000004997348749647e-01 1.999992932002331580e-01 1.999997567906999507e-01 2.000002402504931776e-01 2.000002100236988323e-01
2.000004539843121265e-01 1.999992846406000169e-01 1.999998092961793872e-01 2.000002263215288900e-01 2.000002257573794406e-01
